,Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Tipo de delito,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
85,2015,1,Aguascalientes,1001,Aguascalientes,Corrupción de menores,3,2,6,2,6,4,6.0,3.0,3.0,4.0,4.0,1.0
183,2015,1,Aguascalientes,1002,Asientos,Corrupción de menores,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
281,2015,1,Aguascalientes,1003,Calvillo,Corrupción de menores,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
379,2015,1,Aguascalientes,1004,Cosío,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
477,2015,1,Aguascalientes,1005,Jesús María,Corrupción de menores,0,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
575,2015,1,Aguascalientes,1006,Pabellón de Arteaga,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
673,2015,1,Aguascalientes,1007,Rincón de Romos,Corrupción de menores,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
771,2015,1,Aguascalientes,1008,San José de Gracia,Corrupción de menores,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
869,2015,1,Aguascalientes,1009,Tepezalá,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
967,2015,1,Aguascalientes,1010,El Llano,Corrupción de menores,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1065,2015,1,Aguascalientes,1011,San Francisco de los Romo,Corrupción de menores,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1163,2015,2,Baja California,2001,Ensenada,Corrupción de menores,5,5,6,5,2,6,3.0,5.0,9.0,9.0,2.0,0.0
1261,2015,2,Baja California,2002,Mexicali,Corrupción de menores,9,5,7,5,10,4,2.0,11.0,4.0,4.0,0.0,2.0
1359,2015,2,Baja California,2003,Tecate,Corrupción de menores,1,0,2,0,1,2,0.0,2.0,1.0,0.0,0.0,0.0
1457,2015,2,Baja California,2004,Tijuana,Corrupción de menores,15,0,20,22,18,17,14.0,12.0,16.0,27.0,8.0,8.0
1555,2015,2,Baja California,2005,Playas de Rosarito,Corrupción de menores,1,0,1,0,0,2,0.0,1.0,1.0,0.0,0.0,0.0
1653,2015,3,Baja California Sur,3001,Comondú,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1751,2015,3,Baja California Sur,3002,Mulegé,Corrupción de menores,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1849,2015,3,Baja California Sur,3003,La Paz,Corrupción de menores,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1947,2015,3,Baja California Sur,3008,Los Cabos,Corrupción de menores,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
2045,2015,3,Baja California Sur,3009,Loreto,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2143,2015,4,Campeche,4001,Calkiní,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2241,2015,4,Campeche,4002,Campeche,Corrupción de menores,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
2339,2015,4,Campeche,4003,Carmen,Corrupción de menores,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0
2437,2015,4,Campeche,4004,Champotón,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2535,2015,4,Campeche,4005,Hecelchakán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2633,2015,4,Campeche,4006,Hopelchén,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2731,2015,4,Campeche,4007,Palizada,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2829,2015,4,Campeche,4008,Tenabo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2927,2015,4,Campeche,4009,Escárcega,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3025,2015,4,Campeche,4010,Calakmul,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3123,2015,4,Campeche,4011,Candelaria,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3221,2015,5,Coahuila de Zaragoza,5001,Abasolo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3319,2015,5,Coahuila de Zaragoza,5002,Acuña,Corrupción de menores,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0
3417,2015,5,Coahuila de Zaragoza,5003,Allende,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3515,2015,5,Coahuila de Zaragoza,5004,Arteaga,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
3613,2015,5,Coahuila de Zaragoza,5005,Candela,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3711,2015,5,Coahuila de Zaragoza,5006,Castaños,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3809,2015,5,Coahuila de Zaragoza,5007,Cuatro Ciénegas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3907,2015,5,Coahuila de Zaragoza,5008,Escobedo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4005,2015,5,Coahuila de Zaragoza,5009,Francisco I. Madero,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4103,2015,5,Coahuila de Zaragoza,5010,Frontera,Corrupción de menores,0,1,1,1,0,0,0.0,0.0,1.0,2.0,0.0,0.0
4201,2015,5,Coahuila de Zaragoza,5011,General Cepeda,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
4299,2015,5,Coahuila de Zaragoza,5012,Guerrero,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4397,2015,5,Coahuila de Zaragoza,5013,Hidalgo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4495,2015,5,Coahuila de Zaragoza,5014,Jiménez,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4593,2015,5,Coahuila de Zaragoza,5015,Juárez,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4691,2015,5,Coahuila de Zaragoza,5016,Lamadrid,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4789,2015,5,Coahuila de Zaragoza,5017,Matamoros,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
4887,2015,5,Coahuila de Zaragoza,5018,Monclova,Corrupción de menores,0,0,2,1,0,1,0.0,0.0,1.0,2.0,0.0,0.0
4985,2015,5,Coahuila de Zaragoza,5019,Morelos,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5083,2015,5,Coahuila de Zaragoza,5020,Múzquiz,Corrupción de menores,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5181,2015,5,Coahuila de Zaragoza,5021,Nadadores,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5279,2015,5,Coahuila de Zaragoza,5022,Nava,Corrupción de menores,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5377,2015,5,Coahuila de Zaragoza,5023,Ocampo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5475,2015,5,Coahuila de Zaragoza,5024,Parras,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5573,2015,5,Coahuila de Zaragoza,5025,Piedras Negras,Corrupción de menores,0,0,0,0,0,0,1.0,2.0,0.0,0.0,0.0,0.0
5671,2015,5,Coahuila de Zaragoza,5026,Progreso,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5769,2015,5,Coahuila de Zaragoza,5027,Ramos Arizpe,Corrupción de menores,1,0,4,5,0,0,0.0,2.0,0.0,1.0,2.0,0.0
5867,2015,5,Coahuila de Zaragoza,5028,Sabinas,Corrupción de menores,0,2,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
5965,2015,5,Coahuila de Zaragoza,5029,Sacramento,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6063,2015,5,Coahuila de Zaragoza,5030,Saltillo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
6161,2015,5,Coahuila de Zaragoza,5031,San Buenaventura,Corrupción de menores,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6259,2015,5,Coahuila de Zaragoza,5032,San Juan de Sabinas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6357,2015,5,Coahuila de Zaragoza,5033,San Pedro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6455,2015,5,Coahuila de Zaragoza,5034,Sierra Mojada,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6553,2015,5,Coahuila de Zaragoza,5035,Torreón,Corrupción de menores,0,0,1,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0
6651,2015,5,Coahuila de Zaragoza,5036,Viesca,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6749,2015,5,Coahuila de Zaragoza,5037,Villa Unión,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6847,2015,5,Coahuila de Zaragoza,5038,Zaragoza,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
6945,2015,6,Colima,6001,Armería,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7043,2015,6,Colima,6002,Colima,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7141,2015,6,Colima,6003,Comala,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7239,2015,6,Colima,6004,Coquimatlán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7337,2015,6,Colima,6005,Cuauhtémoc,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7435,2015,6,Colima,6006,Ixtlahuacán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7533,2015,6,Colima,6007,Manzanillo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7631,2015,6,Colima,6008,Minatitlán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7729,2015,6,Colima,6009,Tecomán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7827,2015,6,Colima,6010,Villa de Álvarez,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
7925,2015,7,Chiapas,7001,Acacoyagua,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8023,2015,7,Chiapas,7002,Acala,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8121,2015,7,Chiapas,7003,Acapetahua,Corrupción de menores,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
8219,2015,7,Chiapas,7004,Altamirano,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8317,2015,7,Chiapas,7005,Amatán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8415,2015,7,Chiapas,7006,Amatenango de la Frontera,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8513,2015,7,Chiapas,7007,Amatenango del Valle,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8611,2015,7,Chiapas,7008,Angel Albino Corzo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8709,2015,7,Chiapas,7009,Arriaga,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8807,2015,7,Chiapas,7010,Bejucal de Ocampo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
8905,2015,7,Chiapas,7011,Bella Vista,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9003,2015,7,Chiapas,7012,Berriozábal,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
9101,2015,7,Chiapas,7013,Bochil,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9199,2015,7,Chiapas,7014,El Bosque,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9297,2015,7,Chiapas,7015,Cacahoatán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9395,2015,7,Chiapas,7016,Catazajá,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9493,2015,7,Chiapas,7017,Cintalapa,Corrupción de menores,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
9591,2015,7,Chiapas,7018,Coapilla,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9689,2015,7,Chiapas,7019,Comitán de Domínguez,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
9787,2015,7,Chiapas,7020,La Concordia,Corrupción de menores,0,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0
9885,2015,7,Chiapas,7021,Copainalá,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
9983,2015,7,Chiapas,7022,Chalchihuitán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10081,2015,7,Chiapas,7023,Chamula,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10179,2015,7,Chiapas,7024,Chanal,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10277,2015,7,Chiapas,7025,Chapultenango,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10375,2015,7,Chiapas,7026,Chenalhó,Corrupción de menores,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10473,2015,7,Chiapas,7027,Chiapa de Corzo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10571,2015,7,Chiapas,7028,Chiapilla,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10669,2015,7,Chiapas,7029,Chicoasén,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10767,2015,7,Chiapas,7030,Chicomuselo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10865,2015,7,Chiapas,7031,Chilón,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
10963,2015,7,Chiapas,7032,Escuintla,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11061,2015,7,Chiapas,7033,Francisco León,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11159,2015,7,Chiapas,7034,Frontera Comalapa,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11257,2015,7,Chiapas,7035,Frontera Hidalgo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11355,2015,7,Chiapas,7036,La Grandeza,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11453,2015,7,Chiapas,7037,Huehuetán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11551,2015,7,Chiapas,7038,Huixtán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11649,2015,7,Chiapas,7039,Huitiupán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11747,2015,7,Chiapas,7040,Huixtla,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
11845,2015,7,Chiapas,7041,La Independencia,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11943,2015,7,Chiapas,7042,Ixhuatán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12041,2015,7,Chiapas,7043,Ixtacomitán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12139,2015,7,Chiapas,7044,Ixtapa,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12237,2015,7,Chiapas,7045,Ixtapangajoya,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12335,2015,7,Chiapas,7046,Jiquipilas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12433,2015,7,Chiapas,7047,Jitotol,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
12531,2015,7,Chiapas,7048,Juárez,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
12629,2015,7,Chiapas,7049,Larráinzar,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12727,2015,7,Chiapas,7050,La Libertad,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12825,2015,7,Chiapas,7051,Mapastepec,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
12923,2015,7,Chiapas,7052,Las Margaritas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13021,2015,7,Chiapas,7053,Mazapa de Madero,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13119,2015,7,Chiapas,7054,Mazatán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13217,2015,7,Chiapas,7055,Metapa,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13315,2015,7,Chiapas,7056,Mitontic,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13413,2015,7,Chiapas,7057,Motozintla,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13511,2015,7,Chiapas,7058,Nicolás Ruíz,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13609,2015,7,Chiapas,7059,Ocosingo,Corrupción de menores,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13707,2015,7,Chiapas,7060,Ocotepec,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
13805,2015,7,Chiapas,7061,Ocozocoautla de Espinosa,Corrupción de menores,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
13903,2015,7,Chiapas,7062,Ostuacán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14001,2015,7,Chiapas,7063,Osumacinta,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14099,2015,7,Chiapas,7064,Oxchuc,Corrupción de menores,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14197,2015,7,Chiapas,7065,Palenque,Corrupción de menores,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
14295,2015,7,Chiapas,7066,Pantelhó,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14393,2015,7,Chiapas,7067,Pantepec,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14491,2015,7,Chiapas,7068,Pichucalco,Corrupción de menores,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
14589,2015,7,Chiapas,7069,Pijijiapan,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14687,2015,7,Chiapas,7070,El Porvenir,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14785,2015,7,Chiapas,7071,Villa Comaltitlán,Corrupción de menores,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14883,2015,7,Chiapas,7072,Pueblo Nuevo Solistahuacán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
14981,2015,7,Chiapas,7073,Rayón,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15079,2015,7,Chiapas,7074,Reforma,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15177,2015,7,Chiapas,7075,Las Rosas,Corrupción de menores,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15275,2015,7,Chiapas,7076,Sabanilla,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15373,2015,7,Chiapas,7077,Salto de Agua,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15471,2015,7,Chiapas,7078,San Cristóbal de las Casas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
15569,2015,7,Chiapas,7079,San Fernando,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15667,2015,7,Chiapas,7080,Siltepec,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15765,2015,7,Chiapas,7081,Simojovel,Corrupción de menores,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
15863,2015,7,Chiapas,7082,Sitalá,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
15961,2015,7,Chiapas,7083,Socoltenango,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16059,2015,7,Chiapas,7084,Solosuchiapa,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16157,2015,7,Chiapas,7085,Soyaló,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16255,2015,7,Chiapas,7086,Suchiapa,Corrupción de menores,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
16353,2015,7,Chiapas,7087,Suchiate,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16451,2015,7,Chiapas,7088,Sunuapa,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16549,2015,7,Chiapas,7089,Tapachula,Corrupción de menores,0,1,0,0,0,0,1.0,0.0,0.0,0.0,2.0,0.0
16647,2015,7,Chiapas,7090,Tapalapa,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16745,2015,7,Chiapas,7091,Tapilula,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16843,2015,7,Chiapas,7092,Tecpatán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
16941,2015,7,Chiapas,7093,Tenejapa,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17039,2015,7,Chiapas,7094,Teopisca,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17137,2015,7,Chiapas,7096,Tila,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17235,2015,7,Chiapas,7097,Tonalá,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17333,2015,7,Chiapas,7098,Totolapa,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17431,2015,7,Chiapas,7099,La Trinitaria,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17529,2015,7,Chiapas,7100,Tumbalá,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17627,2015,7,Chiapas,7101,Tuxtla Gutiérrez,Corrupción de menores,0,1,5,0,0,2,0.0,0.0,2.0,2.0,1.0,0.0
17725,2015,7,Chiapas,7102,Tuxtla Chico,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
17823,2015,7,Chiapas,7103,Tuzantán,Corrupción de menores,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
17921,2015,7,Chiapas,7104,Tzimol,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18019,2015,7,Chiapas,7105,Unión Juárez,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18117,2015,7,Chiapas,7106,Venustiano Carranza,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18215,2015,7,Chiapas,7107,Villa Corzo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18313,2015,7,Chiapas,7108,Villaflores,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18411,2015,7,Chiapas,7109,Yajalón,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18509,2015,7,Chiapas,7110,San Lucas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18607,2015,7,Chiapas,7111,Zinacantán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18705,2015,7,Chiapas,7112,San Juan Cancuc,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18803,2015,7,Chiapas,7113,Aldama,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18901,2015,7,Chiapas,7114,Benemérito de las Américas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
18999,2015,7,Chiapas,7115,Maravilla Tenejapa,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19097,2015,7,Chiapas,7116,Marqués de Comillas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19195,2015,7,Chiapas,7117,Montecristo de Guerrero,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
19293,2015,7,Chiapas,7118,San Andrés Duraznal,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
